,number,forename,surname,dob,nationality,points,wins,avgMillisecondsLap,pitStop,lapOfPitStop,timeOfPitStop,MillisecondsOfPitStop,startingPos,finalPos,totalLaps,timeToFinish,millisecondsToFinish,fastestLap,fastestLapRank,fastestLapTime,fastestLapSpeed,year,raceNumber,name,date,time,status,location,country,lat,lng,alt
100,3,Daniel,Ricciardo,1989-07-01,Australian,12.0,0,114384.12280701754,1,12,16:25:59,22245,8,4,57,+24.330,6519895,49,1,1:28.997,214.510,2016,1,Australian Grand Prix,2016-03-20,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
101,3,Daniel,Ricciardo,1989-07-01,Australian,12.0,0,114384.12280701754,2,18,16:37:02,1089822,8,4,57,+24.330,6519895,49,1,1:28.997,214.510,2016,1,Australian Grand Prix,2016-03-20,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
102,3,Daniel,Ricciardo,1989-07-01,Australian,12.0,0,114384.12280701754,3,42,17:32:47,21981,8,4,57,+24.330,6519895,49,1,1:28.997,214.510,2016,1,Australian Grand Prix,2016-03-20,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
103,77,Valtteri,Bottas,1989-08-28,Finnish,4.0,0,115275.75438596492,1,17,16:34:32,21376,16,8,57,+1:15.153,6570718,51,14,1:32.725,205.886,2016,1,Australian Grand Prix,2016-03-20,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
104,77,Valtteri,Bottas,1989-08-28,Finnish,4.0,0,115275.75438596492,2,18,16:37:16,1088989,16,8,57,+1:15.153,6570718,51,14,1:32.725,205.886,2016,1,Australian Grand Prix,2016-03-20,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
105,20,Kevin,Magnussen,1992-10-05,Danish,0.0,0,115459.14035087719,1,1,16:09:48,27831,14,12,57,+1:25.606,6581171,45,10,1:32.452,206.494,2016,1,Australian Grand Prix,2016-03-20,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
106,20,Kevin,Magnussen,1992-10-05,Danish,0.0,0,115459.14035087719,2,16,16:34:50,22079,14,12,57,+1:25.606,6581171,45,10,1:32.452,206.494,2016,1,Australian Grand Prix,2016-03-20,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
107,20,Kevin,Magnussen,1992-10-05,Danish,0.0,0,115459.14035087719,3,17,16:37:38,946318,14,12,57,+1:25.606,6581171,45,10,1:32.452,206.494,2016,1,Australian Grand Prix,2016-03-20,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
108,33,Max,Verstappen,1997-09-30,Dutch,1.0,0,115305.22807017544,1,13,16:27:32,22303,5,10,57,+1:16.833,6572398,44,6,1:31.516,208.606,2016,1,Australian Grand Prix,2016-03-20,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
109,33,Max,Verstappen,1997-09-30,Dutch,1.0,0,115305.22807017544,2,18,16:37:03,1089372,5,10,57,+1:16.833,6572398,44,6,1:31.516,208.606,2016,1,Australian Grand Prix,2016-03-20,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
110,33,Max,Verstappen,1997-09-30,Dutch,1.0,0,115305.22807017544,3,32,17:17:30,29066,5,10,57,+1:16.833,6572398,44,6,1:31.516,208.606,2016,1,Australian Grand Prix,2016-03-20,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
111,55,Carlos,Sainz,1994-09-01,Spanish,2.0,0,115285.0,1,8,16:19:48,22414,7,9,57,+1:15.680,6571245,23,7,1:31.671,208.253,2016,1,Australian Grand Prix,2016-03-20,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
112,55,Carlos,Sainz,1994-09-01,Spanish,2.0,0,115285.0,2,18,16:37:05,1089971,7,9,57,+1:15.680,6571245,23,7,1:31.671,208.253,2016,1,Australian Grand Prix,2016-03-20,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
113,55,Carlos,Sainz,1994-09-01,Spanish,2.0,0,115285.0,3,31,17:16:00,22392,7,9,57,+1:15.680,6571245,23,7,1:31.671,208.253,2016,1,Australian Grand Prix,2016-03-20,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
114,30,Jolyon,Palmer,1991-01-20,British,0.0,0,115420.42105263157,1,12,16:26:22,23286,13,11,57,+1:23.399,6578964,14,18,1:32.955,205.376,2016,1,Australian Grand Prix,2016-03-20,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
115,30,Jolyon,Palmer,1991-01-20,British,0.0,0,115420.42105263157,2,18,16:37:19,1088294,13,11,57,+1:23.399,6578964,14,18,1:32.955,205.376,2016,1,Australian Grand Prix,2016-03-20,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
116,44,Lewis,Hamilton,1985-01-07,British,18.0,0,92729.63793103448,1,19,16:41:30,21821,1,2,58,+5.036,5378319,50,3,1:26.444,220.845,2018,1,Australian Grand Prix,2018-03-25,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
117,14,Fernando,Alonso,1981-07-29,Spanish,10.0,0,93123.60344827586,1,26,16:53:09,22573,10,5,58,+27.886,5401169,57,7,1:26.978,219.489,2018,1,Australian Grand Prix,2018-03-25,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
118,7,Kimi,Räikkönen,1979-10-17,Finnish,15.0,0,92751.58620689655,1,18,16:40:07,21421,2,3,58,+6.309,5379592,57,2,1:26.373,221.027,2018,1,Australian Grand Prix,2018-03-25,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
119,5,Sebastian,Vettel,1987-07-03,German,25.0,1,92642.81034482758,1,26,16:52:19,21787,3,1,58,1:29:33.283,5373283,53,4,1:26.469,220.782,2018,1,Australian Grand Prix,2018-03-25,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
120,27,Nico,Hülkenberg,1987-08-19,German,6.0,0,93206.10344827586,1,24,16:49:35,22628,7,7,58,+32.671,5405954,57,9,1:27.081,219.230,2018,1,Australian Grand Prix,2018-03-25,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
121,11,Sergio,Pérez,1990-01-26,Mexican,0.0,0,93450.0,1,24,16:49:51,22327,12,11,58,+46.817,5420100,51,11,1:27.633,217.849,2018,1,Australian Grand Prix,2018-03-25,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
122,3,Daniel,Ricciardo,1989-07-01,Australian,12.0,0,92764.68965517242,1,26,16:52:59,21440,8,4,58,+7.069,5380352,54,1,1:25.945,222.128,2018,1,Australian Grand Prix,2018-03-25,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
123,77,Valtteri,Bottas,1989-08-28,Finnish,4.0,0,93234.86206896552,1,25,16:51:21,21664,15,8,58,+34.339,5407622,54,8,1:27.019,219.386,2018,1,Australian Grand Prix,2018-03-25,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
124,33,Max,Verstappen,1997-09-30,Dutch,8.0,0,93141.86206896552,1,21,16:45:06,20953,4,6,58,+28.945,5402228,54,5,1:26.880,219.737,2018,1,Australian Grand Prix,2018-03-25,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
125,55,Carlos,Sainz,1994-09-01,Spanish,1.0,0,93431.12068965517,1,22,16:46:46,23868,9,10,58,+45.722,5419005,51,12,1:27.944,217.079,2018,1,Australian Grand Prix,2018-03-25,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
126,2,Stoffel,Vandoorne,1992-03-26,Belgian,2.0,0,93244.89655172414,1,25,16:51:17,22474,11,9,58,+34.921,5408204,57,6,1:26.958,219.540,2018,1,Australian Grand Prix,2018-03-25,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
127,31,Esteban,Ocon,1996-09-17,French,0.0,0,93682.08620689655,1,23,16:48:25,21854,14,12,58,+1:00.278,5433561,57,10,1:27.600,217.931,2018,1,Australian Grand Prix,2018-03-25,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
128,18,Lance,Stroll,1998-10-29,Canadian,0.0,0,93992.60344827586,1,25,16:51:46,25504,13,14,58,+1:18.288,5451571,55,14,1:28.511,215.688,2018,1,Australian Grand Prix,2018-03-25,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
129,18,Lance,Stroll,1998-10-29,Canadian,0.0,0,93992.60344827586,2,29,16:59:57,21397,13,14,58,+1:18.288,5451571,55,14,1:28.511,215.688,2018,1,Australian Grand Prix,2018-03-25,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
130,16,Charles,Leclerc,1997-10-16,Monegasque,0.0,0,93949.0,1,20,16:44:03,22242,18,13,58,+1:15.759,5449042,56,15,1:28.759,215.085,2018,1,Australian Grand Prix,2018-03-25,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
131,16,Charles,Leclerc,1997-10-16,Monegasque,0.0,0,93949.0,2,27,16:56:25,22836,18,13,58,+1:15.759,5449042,56,15,1:28.759,215.085,2018,1,Australian Grand Prix,2018-03-25,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
132,44,Lewis,Hamilton,1985-01-07,British,18.0,0,88762.25862068965,1,15,16:35:52,21515,1,2,58,+20.886,5148211,57,2,1:26.057,221.839,2019,1,Australian Grand Prix,2019-03-17,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
133,5,Sebastian,Vettel,1987-07-03,German,12.0,0,89386.79310344828,1,14,16:34:28,21995,3,4,58,+57.109,5184434,16,8,1:27.954,217.054,2019,1,Australian Grand Prix,2019-03-17,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
134,77,Valtteri,Bottas,1989-08-28,Finnish,26.0,1,88402.1551724138,1,23,16:47:33,22014,2,1,58,1:25:27.325,5127325,57,1,1:25.580,223.075,2019,1,Australian Grand Prix,2019-03-17,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
135,20,Kevin,Magnussen,1992-10-05,Danish,8.0,0,89904.8448275862,1,14,16:34:47,22388,7,6,58,+1:27.156,5214481,56,9,1:28.182,216.493,2019,1,Australian Grand Prix,2019-03-17,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
136,33,Max,Verstappen,1997-09-30,Dutch,15.0,0,88790.43103448275,1,25,16:50:47,21157,4,3,58,+22.520,5149845,57,3,1:26.256,221.327,2019,1,Australian Grand Prix,2019-03-17,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
137,16,Charles,Leclerc,1997-10-16,Monegasque,10.0,0,89406.12068965517,1,28,16:55:26,22306,5,5,58,+58.203,5185528,58,4,1:26.926,219.621,2019,1,Australian Grand Prix,2019-03-17,05:10:00,Finished,Melbourne,Australia,-37.8497,144.968,10
138,44,Lewis,Hamilton,1985-01-07,British,28.0,0,91294.6724137931,1,22,15:37:22,17877,5,4,58,+28.543,5295091,51,7,1:21.886,232.039,2022,3,Australian Grand Prix,2022-04-10,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
139,10,Pierre,Gasly,1996-02-07,French,6.0,0,92116.70689655172,1,21,15:36:15,18926,11,9,58,+1:16.221,5342769,52,13,1:22.731,229.669,2022,3,Australian Grand Prix,2022-04-10,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
140,11,Sergio,Pérez,1990-01-26,Mexican,30.0,0,91156.41379310345,1,20,15:34:33,17434,3,2,58,+20.524,5287072,58,3,1:21.094,234.305,2022,3,Australian Grand Prix,2022-04-10,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
141,3,Daniel,Ricciardo,1989-07-01,Australian,8.0,0,91729.05172413793,1,21,15:36:06,18150,7,6,58,+53.737,5320285,54,9,1:22.451,230.449,2022,3,Australian Grand Prix,2022-04-10,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
142,77,Valtteri,Bottas,1989-08-28,Finnish,12.0,0,91982.53448275862,1,22,15:37:40,18413,12,8,58,+1:08.439,5334987,54,5,1:21.651,232.707,2022,3,Australian Grand Prix,2022-04-10,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
143,31,Esteban,Ocon,1996-09-17,French,20.0,0,91866.05172413793,1,17,15:30:30,19128,8,7,58,+1:01.683,5328231,58,10,1:22.469,230.399,2022,3,Australian Grand Prix,2022-04-10,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
144,18,Lance,Stroll,1998-10-29,Canadian,0.0,0,92243.89655172414,1,3,15:08:15,18242,19,12,58,+1:28.598,5355146,48,17,1:23.592,227.304,2022,3,Australian Grand Prix,2022-04-10,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
145,18,Lance,Stroll,1998-10-29,Canadian,0.0,0,92243.89655172414,2,4,15:10:29,18560,19,12,58,+1:28.598,5355146,48,17,1:23.592,227.304,2022,3,Australian Grand Prix,2022-04-10,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
146,18,Lance,Stroll,1998-10-29,Canadian,0.0,0,92243.89655172414,3,23,15:39:30,20402,19,12,58,+1:28.598,5355146,48,17,1:23.592,227.304,2022,3,Australian Grand Prix,2022-04-10,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
147,16,Charles,Leclerc,1997-10-16,Monegasque,71.0,2,90802.55172413793,1,22,15:37:04,17973,1,1,58,1:27:46.548,5266548,58,1,1:20.260,236.740,2022,3,Australian Grand Prix,2022-04-10,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
148,4,Lando,Norris,1999-11-13,British,16.0,0,91721.56896551725,1,20,15:34:40,17556,4,5,58,+53.303,5319851,55,8,1:22.248,231.018,2022,3,Australian Grand Prix,2022-04-10,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
149,63,George,Russell,1998-02-15,British,37.0,0,91243.81034482758,1,23,15:38:51,18479,6,3,58,+25.593,5292141,53,4,1:21.495,233.152,2022,3,Australian Grand Prix,2022-04-10,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
150,23,Alexander,Albon,1996-03-23,Thai,1.0,0,92171.20689655172,1,57,16:30:33,19845,20,10,58,+1:19.382,5345930,54,12,1:22.589,230.064,2022,3,Australian Grand Prix,2022-04-10,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
151,24,Guanyu,Zhou,1999-05-30,Chinese,1.0,0,92211.08620689655,1,21,15:36:22,18380,14,11,58,+1:21.695,5348243,55,11,1:22.541,230.198,2022,3,Australian Grand Prix,2022-04-10,05:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
152,6,Nico,Rosberg,1985-06-27,German,25.0,1,97872.1052631579,1,12,17:27:27,24331,3,1,57,1:32:58.710,5578710,19,1,1:32.478,206.436,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
153,6,Nico,Rosberg,1985-06-27,German,25.0,1,97872.1052631579,2,38,18:10:59,23673,3,1,57,1:32:58.710,5578710,19,1,1:32.478,206.436,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
154,14,Fernando,Alonso,1981-07-29,Spanish,12.0,0,98491.12280701754,1,12,17:27:55,22887,5,4,57,+35.284,5613994,57,7,1:33.186,204.867,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
155,14,Fernando,Alonso,1981-07-29,Spanish,12.0,0,98491.12280701754,2,35,18:06:45,21978,5,4,57,+35.284,5613994,57,7,1:33.186,204.867,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
156,7,Kimi,Räikkönen,1979-10-17,Finnish,6.0,0,98883.94736842105,1,12,17:28:02,25543,11,7,57,+57.675,5636385,56,8,1:33.210,204.814,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
157,7,Kimi,Räikkönen,1979-10-17,Finnish,6.0,0,98883.94736842105,2,36,18:08:30,21825,11,7,57,+57.675,5636385,56,8,1:33.210,204.814,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
158,22,Jenson,Button,1980-01-19,British,15.0,0,98398.8947368421,1,11,17:26:02,22411,10,3,57,+30.027,5608737,39,5,1:32.917,205.460,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
159,22,Jenson,Button,1980-01-19,British,15.0,0,98398.8947368421,2,32,18:02:01,22399,10,3,57,+30.027,5608737,39,5,1:32.917,205.460,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
160,27,Nico,Hülkenberg,1987-08-19,German,8.0,0,98761.8947368421,1,12,17:27:51,22615,7,6,57,+50.718,5629428,56,2,1:32.568,206.235,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
161,27,Nico,Hülkenberg,1987-08-19,German,8.0,0,98761.8947368421,2,33,18:03:36,22933,7,6,57,+50.718,5629428,56,2,1:32.568,206.235,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
162,11,Sergio,Pérez,1990-01-26,Mexican,1.0,0,99379.40350877192,1,1,17:10:14,25541,16,10,57,+1:25.916,5664626,38,4,1:32.634,206.088,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
163,11,Sergio,Pérez,1990-01-26,Mexican,1.0,0,99379.40350877192,2,11,17:27:03,22497,16,10,57,+1:25.916,5664626,38,4,1:32.634,206.088,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
164,11,Sergio,Pérez,1990-01-26,Mexican,1.0,0,99379.40350877192,3,32,18:02:29,22526,16,10,57,+1:25.916,5664626,38,4,1:32.634,206.088,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
165,25,Jean-Éric,Vergne,1990-04-25,French,4.0,0,98932.47368421052,1,12,17:28:02,23124,6,8,57,+1:00.441,5639151,56,10,1:33.691,203.763,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
166,25,Jean-Éric,Vergne,1990-04-25,French,4.0,0,98932.47368421052,2,33,18:03:39,22978,6,8,57,+1:00.441,5639151,56,10,1:33.691,203.763,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
167,77,Valtteri,Bottas,1989-08-28,Finnish,10.0,0,98707.87719298246,1,10,17:24:46,34921,15,5,57,+47.639,5626349,56,3,1:32.616,206.128,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
168,77,Valtteri,Bottas,1989-08-28,Finnish,10.0,0,98707.87719298246,2,36,18:08:28,23117,15,5,57,+47.639,5626349,56,3,1:32.616,206.128,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
169,20,Kevin,Magnussen,1992-10-05,Danish,18.0,0,98341.87719298246,1,12,17:27:45,23150,4,2,57,+26.777,5605487,49,6,1:33.066,205.131,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
170,20,Kevin,Magnussen,1992-10-05,Danish,18.0,0,98341.87719298246,2,37,18:09:47,22273,4,2,57,+26.777,5605487,49,6,1:33.066,205.131,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
171,26,Daniil,Kvyat,1994-04-26,Russian,2.0,0,98987.63157894737,1,12,17:28:03,30514,8,9,57,+1:03.585,5642295,35,11,1:33.864,203.387,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
172,26,Daniil,Kvyat,1994-04-26,Russian,2.0,0,98987.63157894737,2,36,18:08:31,23920,8,9,57,+1:03.585,5642295,35,11,1:33.864,203.387,2014,1,Australian Grand Prix,2014-03-16,06:00:00,Finished,Melbourne,Australia,-37.8497,144.968,10
173,14,Fernando,Alonso,1981-07-29,Spanish,0.0,0,91728.38,1,16,16:31:00,22484,12,14,50,\N,\N,48,17,1:30.077,211.938,2017,1,Australian Grand Prix,2017-03-26,05:00:00,Vibrations,Melbourne,Australia,-37.8497,144.968,10
174,27,Nico,Hülkenberg,1987-08-19,German,0.0,0,91448.66071428571,1,16,16:31:01,23130,11,11,56,\N,\N,55,12,1:28.486,215.749,2017,1,Australian Grand Prix,2017-03-26,05:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
175,27,Nico,Hülkenberg,1987-08-19,German,0.0,0,91448.66071428571,2,30,16:52:40,23159,11,11,56,\N,\N,55,12,1:28.486,215.749,2017,1,Australian Grand Prix,2017-03-26,05:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
176,11,Sergio,Pérez,1990-01-26,Mexican,6.0,0,90492.48214285714,1,17,16:32:20,22045,10,7,56,\N,\N,56,10,1:28.336,216.115,2017,1,Australian Grand Prix,2017-03-26,05:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
177,26,Daniil,Kvyat,1994-04-26,Russian,2.0,0,90758.67857142857,1,34,16:57:51,25559,9,9,56,\N,\N,51,4,1:26.711,220.165,2017,1,Australian Grand Prix,2017-03-26,05:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
178,26,Daniil,Kvyat,1994-04-26,Russian,2.0,0,90758.67857142857,2,49,17:20:30,24026,9,9,56,\N,\N,51,4,1:26.711,220.165,2017,1,Australian Grand Prix,2017-03-26,05:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
179,55,Carlos,Sainz,1994-09-01,Spanish,4.0,0,90515.58928571429,1,18,16:33:49,21762,8,8,56,\N,\N,53,8,1:27.677,217.740,2017,1,Australian Grand Prix,2017-03-26,05:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
180,31,Esteban,Ocon,1996-09-17,French,1.0,0,91430.625,1,15,16:29:32,22154,13,10,56,\N,\N,55,11,1:28.475,215.776,2017,1,Australian Grand Prix,2017-03-26,05:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
181,\N,Nick,Heidfeld,1977-05-10,German,0.0,0,95507.0350877193,1,15,17:27:41,22994,18,12,57,\N,\N,43,15,1:32.377,206.661,2011,1,Australian Grand Prix,2011-03-27,06:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
182,\N,Nick,Heidfeld,1977-05-10,German,0.0,0,95507.0350877193,2,30,17:51:32,25098,18,12,57,\N,\N,43,15,1:32.377,206.661,2011,1,Australian Grand Prix,2011-03-27,06:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
183,99,Adrian,Sutil,1983-01-11,German,2.0,0,94645.50877192983,1,16,17:29:08,25978,16,9,57,\N,\N,55,13,1:31.526,208.583,2011,1,Australian Grand Prix,2011-03-27,06:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
184,99,Adrian,Sutil,1983-01-11,German,2.0,0,94645.50877192983,2,37,18:02:15,23871,16,9,57,\N,\N,55,13,1:31.526,208.583,2011,1,Australian Grand Prix,2011-03-27,06:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
185,\N,Sébastien,Buemi,1988-10-31,Swiss,4.0,0,94363.24561403508,1,15,17:27:34,25342,10,8,57,\N,\N,44,11,1:30.836,210.167,2011,1,Australian Grand Prix,2011-03-27,06:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
186,\N,Sébastien,Buemi,1988-10-31,Swiss,4.0,0,94363.24561403508,2,29,17:49:47,23100,10,8,57,\N,\N,44,11,1:30.836,210.167,2011,1,Australian Grand Prix,2011-03-27,06:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
187,\N,Jaime,Alguersuari,1990-03-23,Spanish,0.0,0,95244.26315789473,1,1,17:05:23,26898,12,11,57,\N,\N,41,10,1:30.467,211.025,2011,1,Australian Grand Prix,2011-03-27,06:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
188,\N,Jaime,Alguersuari,1990-03-23,Spanish,0.0,0,95244.26315789473,2,17,17:31:06,24463,12,11,57,\N,\N,41,10,1:30.467,211.025,2011,1,Australian Grand Prix,2011-03-27,06:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
189,\N,Jaime,Alguersuari,1990-03-23,Spanish,0.0,0,95244.26315789473,3,35,17:59:45,26348,12,11,57,\N,\N,41,10,1:30.467,211.025,2011,1,Australian Grand Prix,2011-03-27,06:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
190,\N,Paul,di Resta,1986-04-16,British,1.0,0,95153.78947368421,1,14,17:26:03,24863,14,10,57,\N,\N,40,14,1:31.941,207.641,2011,1,Australian Grand Prix,2011-03-27,06:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
191,\N,Paul,di Resta,1986-04-16,British,1.0,0,95153.78947368421,2,36,18:00:48,24332,14,10,57,\N,\N,40,14,1:31.941,207.641,2011,1,Australian Grand Prix,2011-03-27,06:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
192,\N,Timo,Glock,1982-03-18,German,0.0,0,99909.19298245614,1,20,17:36:09,26322,20,14,57,\N,\N,43,19,1:34.253,202.548,2012,1,Australian Grand Prix,2012-03-18,06:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
193,\N,Timo,Glock,1982-03-18,German,0.0,0,99909.19298245614,2,36,18:02:46,25046,20,14,57,\N,\N,43,19,1:34.253,202.548,2012,1,Australian Grand Prix,2012-03-18,06:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
194,21,Esteban,Gutiérrez,1991-08-05,Mexican,0.0,0,95303.80701754386,1,5,17:11:35,22316,18,13,57,\N,\N,32,16,1:31.415,208.836,2013,1,Australian Grand Prix,2013-03-17,06:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
195,21,Esteban,Gutiérrez,1991-08-05,Mexican,0.0,0,95303.80701754386,2,27,17:46:47,22315,18,13,57,\N,\N,32,16,1:31.415,208.836,2013,1,Australian Grand Prix,2013-03-17,06:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
196,77,Valtteri,Bottas,1989-08-28,Finnish,0.0,0,95434.52631578948,1,6,17:13:14,23528,16,14,57,\N,\N,42,12,1:30.652,210.594,2013,1,Australian Grand Prix,2013-03-17,06:00:00,+1 Lap,Melbourne,Australia,-37.8497,144.968,10
